info,nombre,categ,tipo,emisor,admin,ambito,tema,lon,lat,region,cut_reg,provincia,cut_pro,comuna,cut_com
Cuarteles de Carabineros,9NA. COM. PUCON,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.97765900019535,-39.27752099992301,La Araucanía,09,Cautín,091,Pucón,09115
Cuarteles de Carabineros,ZONA DE CARABS. ARAUCANÍA,Base,ZONA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.58463300054565,-38.74059600039809,La Araucanía,09,Cautín,091,Temuco,09101
Cuarteles de Carabineros,PREFECTURA DE CARABS. CAUTIN,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.58463199970929,-38.74049400036933,La Araucanía,09,Cautín,091,Temuco,09101
Cuarteles de Carabineros,PREFECTURA DE CARABS. MALLECO,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.71297900008715,-37.7974629996915,La Araucanía,09,Malleco,092,Angol,09201
Cuarteles de Carabineros,RETEN BARROS ARANA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.924717999858,-38.98678899972102,La Araucanía,09,Cautín,091,Teodoro Schmidt,09117
Cuarteles de Carabineros,5TA. COM. CURACAUTIN,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.88318600055301,-38.438866000256056,La Araucanía,09,Malleco,092,Curacautín,09203
Cuarteles de Carabineros,RETEN PICHI-PELLAHUEN,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.00016199950014,-38.32500199973845,La Araucanía,09,Malleco,092,Lumaco,09207
Cuarteles de Carabineros,RETEN MALALCAHUELLO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.58191771930647,-38.473977399968284,La Araucanía,09,Malleco,092,Curacautín,09203
Cuarteles de Carabineros,PREFECTURA DE CARABS. VILLARRICA,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.22652502312171,-39.27835320894331,La Araucanía,09,Cautín,091,Villarrica,09120
Cuarteles de Carabineros,TENENCIA CARRETERA CAUTIN SUR,Base,TENENCIA CARRETERAS,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.58347000002391,-39.356064999757756,La Araucanía,09,Cautín,091,Loncoche,09109
Cuarteles de Carabineros,TENENCIA CARRETERA MALLECO,Base,TENENCIA CARRETERAS,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.36387691711202,-38.27283900381349,La Araucanía,09,Malleco,092,Victoria,09211
Cuarteles de Carabineros,TENENCIA VILCUN,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.22486100011308,-38.67136100020425,La Araucanía,09,Cautín,091,Vilcún,09119
Cuarteles de Carabineros,TENENCIA RENAICO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.58986699944977,-37.670723999639726,La Araucanía,09,Malleco,092,Renaico,09209
Cuarteles de Carabineros,TENENCIA PUREN,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.07022999982526,-38.03363599979122,La Araucanía,09,Malleco,092,Purén,09208
Cuarteles de Carabineros,TENENCIA PUESCO (F),Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.55595624395258,-39.53406181123211,La Araucanía,09,Cautín,091,Curarrehue,09104
Cuarteles de Carabineros,TENENCIA PUERTO SAAVEDRA,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.39775674153807,-38.785039274738466,La Araucanía,09,Cautín,091,Saavedra,09116
Cuarteles de Carabineros,TENENCIA CAPITAN PASTENE,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.99123445400767,-38.18946689861351,La Araucanía,09,Malleco,092,Lumaco,09207
Cuarteles de Carabineros,TENENCIA LIUCURA (F),Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.09009836989088,-38.645098936044946,La Araucanía,09,Malleco,092,Lonquimay,09205
Cuarteles de Carabineros,TENENCIA GORBEA,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.67158099968948,-39.09764700015497,La Araucanía,09,Cautín,091,Gorbea,09107
Cuarteles de Carabineros,TENENCIA GALVARINO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.78293900047821,-38.41090200011142,La Araucanía,09,Cautín,091,Galvarino,09106
Cuarteles de Carabineros,TENENCIA FREIRE,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.62417800001805,-38.95117299980985,La Araucanía,09,Cautín,091,Freire,09105
Cuarteles de Carabineros,TENENCIA ERCILLA,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.3789229998913,-38.06466299976842,La Araucanía,09,Malleco,092,Ercilla,09204
Cuarteles de Carabineros,TENENCIA CURARREHUE (F),Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.58753217553293,-39.35946298172106,La Araucanía,09,Cautín,091,Curarrehue,09104
Cuarteles de Carabineros,TENENCIA CUNCO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.03560000040623,-38.93167700007537,La Araucanía,09,Cautín,091,Cunco,09103
Cuarteles de Carabineros,TENENCIA CARRETERAS CAUTIN NORTE,Base,TENENCIA CARRETERAS,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.45507400038406,-38.625105999699436,La Araucanía,09,Cautín,091,Lautaro,09108
Cuarteles de Carabineros,TENENCIA LABRANZA,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.75245662154241,-38.76619637636059,La Araucanía,09,Cautín,091,Temuco,09101
Cuarteles de Carabineros,SUBCOM. PONIENTE LOS AVELLANOS,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.60985000017305,-38.7503900004211,La Araucanía,09,Cautín,091,Temuco,09101
Cuarteles de Carabineros,TENENCIA TOLTEN,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.16908300036494,-39.1770510003086,La Araucanía,09,Cautín,091,Toltén,09118
Cuarteles de Carabineros,SUBCOM. I.A.T. TEMUCO,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.5716780002272,-38.734311000158804,La Araucanía,09,Cautín,091,Temuco,09101
Cuarteles de Carabineros,RETEN PUERTO DOMINGUEZ,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.25572614234244,-38.898595917920105,La Araucanía,09,Cautín,091,Saavedra,09116
Cuarteles de Carabineros,RETEN QUEPE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.61350206342037,-38.86720145678495,La Araucanía,09,Cautín,091,Freire,09105
Cuarteles de Carabineros,RETEN QUEULE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.20991499992118,-39.39771899967852,La Araucanía,09,Cautín,091,Toltén,09118
Cuarteles de Carabineros,SUBCOM. LOS SAUCES,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.83504599982697,-37.98115399964219,La Araucanía,09,Malleco,092,Los Sauces,09206
Cuarteles de Carabineros,RETEN QUITRATUE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.65882969277183,-39.1548689890661,La Araucanía,09,Cautín,091,Gorbea,09107
Cuarteles de Carabineros,RETEN RADAL,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.39244639195884,-38.9839793402333,La Araucanía,09,Cautín,091,Freire,09105
Cuarteles de Carabineros,RETEN REIGOLIL (F),Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.47410299982587,-39.116442000085506,La Araucanía,09,Cautín,091,Curarrehue,09104
Cuarteles de Carabineros,RETEN SAN PATRICIO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.12197817028527,-38.66099392811564,La Araucanía,09,Cautín,091,Vilcún,09119
Cuarteles de Carabineros,RETEN SELVA OSCURA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.1654711287186,-38.36815760363007,La Araucanía,09,Malleco,092,Victoria,09211
Cuarteles de Carabineros,RETEN QUILQUEN,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.70873100002726,-38.109743000316826,La Araucanía,09,Malleco,092,Traiguén,09210
Cuarteles de Carabineros,RETEN TEODORO SCHMIDT,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.08556800027404,-38.99422499965118,La Araucanía,09,Cautín,091,Teodoro Schmidt,09117
Cuarteles de Carabineros,RETEN TIJERAL,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.61312128331586,-37.73385317994917,La Araucanía,09,Malleco,092,Renaico,09209
Cuarteles de Carabineros,RETEN TROVOLHUE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.3144384791733,-38.63074623260427,La Araucanía,09,Cautín,091,Carahue,09102
Cuarteles de Carabineros,RETEN TROYO (F),Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.30519900006541,-38.253679999953775,La Araucanía,09,Malleco,092,Lonquimay,09205
Cuarteles de Carabineros,SUBCOM. ASIST. MENORES VILLARRICA,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.22261699990828,-39.2907490000738,La Araucanía,09,Cautín,091,Villarrica,09120
Cuarteles de Carabineros,SUBCOM. CARAHUE,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.1685839995896,-38.711246000024744,La Araucanía,09,Cautín,091,Carahue,09102
Cuarteles de Carabineros,RETEN SIERRA NEVADA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.47506468925903,-38.563175211047934,La Araucanía,09,Malleco,092,Lonquimay,09205
Cuarteles de Carabineros,RETEN CATAMATUN,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.12984675817238,-40.15870599607137,Los Ríos,14,Ranco,142,La Unión,14201
Cuarteles de Carabineros,RETEN CARIMALLIN,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.77400300049425,-40.55521799984187,Los Ríos,14,Ranco,142,Río Bueno,14204
Cuarteles de Carabineros,PREFECTURA DE CARABS. VALDIVIA,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.23518999988964,-39.81786999960127,Los Ríos,14,Valdivia,141,Valdivia,14101
Cuarteles de Carabineros,5TA. COM. PANGUIPULLI,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.33691499983964,-39.64120599975132,Los Ríos,14,Valdivia,141,Panguipulli,14108
Cuarteles de Carabineros,3RA. COM. LA UNION,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.08434999981122,-40.29325000027429,Los Ríos,14,Ranco,142,La Unión,14201
Cuarteles de Carabineros,RETEN VIVANCO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.62129734139744,-40.37503150141366,Los Ríos,14,Ranco,142,Río Bueno,14204
Cuarteles de Carabineros,1RA. COM. VALDIVIA,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.23518999988964,-39.81786999960127,Los Ríos,14,Valdivia,141,Valdivia,14101
Cuarteles de Carabineros,TENENCIA SUBTTE. RUBEN MOGOLLONES APARICIO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.20145000034537,-39.83304000008285,Los Ríos,14,Valdivia,141,Valdivia,14101
Cuarteles de Carabineros,RETEN NIEBLA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.39439973265783,-39.86510134567415,Los Ríos,14,Valdivia,141,Valdivia,14101
Cuarteles de Carabineros,4TA. COM. RIO BUENO,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.95789899995599,-40.335512999959,Los Ríos,14,Ranco,142,Río Bueno,14204
Cuarteles de Carabineros,RETEN CHOSHUENCO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.08374551942795,-39.83758390298672,Los Ríos,14,Valdivia,141,Panguipulli,14108
Cuarteles de Carabineros,2DA. COM. LOS LAGOS,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.81246799942703,-39.862172000038875,Los Ríos,14,Valdivia,141,Los Lagos,14104
Cuarteles de Carabineros,RETEN CONARIPE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.00838503190963,-39.56654039402594,Los Ríos,14,Valdivia,141,Panguipulli,14108
Cuarteles de Carabineros,RETEN ANTILHUE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.96006506855159,-39.80530964217113,Los Ríos,14,Valdivia,141,Los Lagos,14104
Cuarteles de Carabineros,RETEN DIUMEN,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.69235471497662,-40.30747711278518,Los Ríos,14,Ranco,142,Río Bueno,14204
Cuarteles de Carabineros,ZONA DE CARABS. LOS RIOS,Base,ZONA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.23518999988964,-39.81786999960127,Los Ríos,14,Valdivia,141,Valdivia,14101
Cuarteles de Carabineros,RETEN CUNCO MASHUE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.29573140558216,-40.26819666759585,Los Ríos,14,Ranco,142,La Unión,14201
Cuarteles de Carabineros,TENENCIA SAN JOSE DE LA MARIQUINA,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.96101699985876,-39.54076400032921,Los Ríos,14,Valdivia,141,Mariquina,14106
Cuarteles de Carabineros,TENENCIA PIRIHUEICO (F),Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.67856490545839,-40.096905076278574,Los Ríos,14,Valdivia,141,Panguipulli,14108
Cuarteles de Carabineros,TENENCIA MAFIL,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.94802700056366,-39.66657300005061,Los Ríos,14,Valdivia,141,Máfil,14105
Cuarteles de Carabineros,TENENCIA LOS JAZMINES,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.21095999982118,-39.821540000312645,Los Ríos,14,Valdivia,141,Valdivia,14101
Cuarteles de Carabineros,TENENCIA LIQUINE (F),Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.85547217023029,-39.747578164065615,Los Ríos,14,Valdivia,141,Panguipulli,14108
Cuarteles de Carabineros,TENENCIA LAGO RANCO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.47685200049494,-40.31998000021067,Los Ríos,14,Ranco,142,Lago Ranco,14203
Cuarteles de Carabineros,TENENCIA CORRAL,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.42639900016307,-39.889086999706414,Los Ríos,14,Valdivia,141,Corral,14102
Cuarteles de Carabineros,TENENCIA CARRETERA VALDIVIA,Base,TENENCIA CARRETERAS,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.90068199990453,-40.171811999810004,Los Ríos,14,Ranco,142,La Unión,14201
Cuarteles de Carabineros,SUBCOM. PAILLACO,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.87305699985619,-40.06940600011825,Los Ríos,14,Valdivia,141,Paillaco,14107
Cuarteles de Carabineros,SUBCOM. LANCO,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.77239900031772,-39.4523029995598,Los Ríos,14,Valdivia,141,Lanco,14103
Cuarteles de Carabineros,SUBCOM. I.A.T. VALDIVIA,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.20882999967014,-39.807040000417985,Los Ríos,14,Valdivia,141,Valdivia,14101
Cuarteles de Carabineros,TENENCIA FUTRONO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.39379200048857,-40.127717000211426,Los Ríos,14,Ranco,142,Futrono,14202
Cuarteles de Carabineros,RETEN MEHUIN,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.2132795973267,-39.431048223064366,Los Ríos,14,Valdivia,141,Mariquina,14106
Cuarteles de Carabineros,RETEN RININAHUE (F),Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.21121820857961,-40.32220097398604,Los Ríos,14,Ranco,142,Lago Ranco,14203
Cuarteles de Carabineros,RETEN RINIHUE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.44284037824379,-39.819646482974164,Los Ríos,14,Valdivia,141,Los Lagos,14104
Cuarteles de Carabineros,RETEN REUMEN,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.8333103114412,-39.987558404594594,Los Ríos,14,Valdivia,141,Paillaco,14107
Cuarteles de Carabineros,RETEN PUNUCAPA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.26443706751702,-39.75676463472364,Los Ríos,14,Valdivia,141,Valdivia,14101
Cuarteles de Carabineros,RETEN PUERTO NUEVO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.57970848092657,-40.24324956791365,Los Ríos,14,Ranco,142,La Unión,14201
Cuarteles de Carabineros,RETEN PICHIRROPULLI,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.8930537179432,-40.14973347571744,Los Ríos,14,Valdivia,141,Paillaco,14107
Cuarteles de Carabineros,RETEN NELTUME,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.94550055623978,-39.85104184286671,Los Ríos,14,Valdivia,141,Panguipulli,14108
Cuarteles de Carabineros,RETEN LLIFEN (F),Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.25873704148562,-40.198082568392806,Los Ríos,14,Ranco,142,Futrono,14202
Cuarteles de Carabineros,RETEN MANTILHUE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.49278108654775,-40.62041244924314,Los Ríos,14,Ranco,142,Río Bueno,14204
Cuarteles de Carabineros,RETEN ISLA TEJAS,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.25788999947738,-39.81537999992702,Los Ríos,14,Valdivia,141,Valdivia,14101
Cuarteles de Carabineros,RETEN MALALHUE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.50244564417821,-39.54465449868739,Los Ríos,14,Valdivia,141,Lanco,14103
Cuarteles de Carabineros,SUBCOM. GENERAL OSCAR CRISTI GALLO,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.22762000017133,-39.83877999960428,Los Ríos,14,Valdivia,141,Valdivia,14101
Cuarteles de Carabineros,RETEN CANCURA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.96619554176472,-40.75927946320577,Los Lagos,10,Osorno,103,Osorno,10301
Cuarteles de Carabineros,RETEN ELEUTERIO RAMIREZ,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.94904897109579,-40.591625147568344,Los Lagos,10,Osorno,103,Osorno,10301
Cuarteles de Carabineros,RETEN CANUTILLAR,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.33389084444754,-41.49588669134151,Los Lagos,10,Llanquihue,101,Cochamó,10103
Cuarteles de Carabineros,RETEN AYACARA (F),Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.78487642751556,-42.31703349274984,Los Lagos,10,Palena,104,Chaitén,10401
Cuarteles de Carabineros,RETEN BAHIA MANSA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.7326449628511,-40.58175255922466,Los Lagos,10,Osorno,103,San Juan de la Costa,10306
Cuarteles de Carabineros,RETEN CASMA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.12292844637729,-41.01009944100489,Los Lagos,10,Llanquihue,101,Frutillar,10105
Cuarteles de Carabineros,RETEN CURACO DE VELEZ,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.59542018780375,-42.43896623405194,Los Lagos,10,Chiloé,102,Curaco de Vélez,10204
Cuarteles de Carabineros,RETEN CONTAO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.71840725536353,-41.80381208565805,Los Lagos,10,Palena,104,Hualaihué,10403
Cuarteles de Carabineros,RETEN CORRENTOSO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.66314236839216,-41.453363587958165,Los Lagos,10,Llanquihue,101,Puerto Montt,10101
Cuarteles de Carabineros,RETEN CORTE ALTO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.16177225256739,-40.9515197012066,Los Lagos,10,Osorno,103,Purranque,10303
Cuarteles de Carabineros,RETEN CRUCERO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.34936207264731,-40.92517501664855,Los Lagos,10,Osorno,103,Purranque,10303
Cuarteles de Carabineros,RETEN ISLA GUAR,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.97888900458229,-41.667866676826726,Los Lagos,10,Llanquihue,101,Calbuco,10102
Cuarteles de Carabineros,PREFECTURA DE CARABS. OSORNO,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.12631999970132,-40.57705000009827,Los Lagos,10,Osorno,103,Osorno,10301
Cuarteles de Carabineros,RETEN COCHAMO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.30527296824782,-41.49319704470193,Los Lagos,10,Llanquihue,101,Cochamó,10103
Cuarteles de Carabineros,PREFECTURA DE CARABS. LLANQUIHUE,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.93622000044346,-41.47098999999815,Los Lagos,10,Llanquihue,101,Puerto Montt,10101
Cuarteles de Carabineros,1RA. COM. OSORNO U,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.12631999970132,-40.57705000009827,Los Lagos,10,Osorno,103,Osorno,10301
Cuarteles de Carabineros,FUTURA 4TA. COM. CHAITEN (F),Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.79486799971204,-42.85511499982011,Los Lagos,10,Palena,104,Chaitén,10401
Cuarteles de Carabineros,RETEN ISLA PULUQUI,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.0360529670085,-41.79724753073,Los Lagos,10,Llanquihue,101,Calbuco,10102
Cuarteles de Carabineros,SUBCOM. I.A.T. LLANQUIHUE,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.95204000042207,-41.45320999995136,Los Lagos,10,Llanquihue,101,Puerto Montt,10101
Cuarteles de Carabineros,4TA. COM. CALBUCO,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.12770900018168,-41.77186499985673,Los Lagos,10,Llanquihue,101,Calbuco,10102
Cuarteles de Carabineros,1RA. COM. ANCUD,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.82724000035203,-41.86538000026691,Los Lagos,10,Chiloé,102,Ancud,10202
Cuarteles de Carabineros,1RA. COM. PUERTO VARAS,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.98449000045369,-41.316310000127714,Los Lagos,10,Llanquihue,101,Puerto Varas,10109
Cuarteles de Carabineros,2DA. COM. CASTRO,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.76602800054212,-42.48293600032207,Los Lagos,10,Chiloé,102,Castro,10201
Cuarteles de Carabineros,PREFECTURA DE CARABS. CHILOÉ,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.76580000002807,-42.48305000007316,Los Lagos,10,Chiloé,102,Castro,10201
Cuarteles de Carabineros,2DA. COM. PUERTO MONTT,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.94392999970876,-41.46761999972906,Los Lagos,10,Llanquihue,101,Puerto Montt,10101
Cuarteles de Carabineros,3RA. COM. FUTALEUFU (F),Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.86745800007223,-43.186447000055395,Los Lagos,10,Palena,104,Futaleufú,10402
Cuarteles de Carabineros,3RA. COM. MAULLIN,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.59257499942024,-41.61785299966934,Los Lagos,10,Llanquihue,101,Maullín,10108
Cuarteles de Carabineros,3RA. COM. OSORNO,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-73.15008999984462,-40.574759999596175,Los Lagos,10,Osorno,103,Osorno,10301
Cuarteles de Carabineros,4TA. COM. CHAITEN (F),Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-72.70585357350106,-42.91831749134312,Los Lagos,10,Palena,104,Chaitén,10401
